ID,URL,Idioma,Modelo,Metodo,Puntuacion,Resumen
395394,https://youtu.be/ehDeI0JOe30?si=_u0pVDR2w6-5MNTT,es,tuner007/pegasus_summarizer,Extractive Recursive,2,"Uranium is an element metallic that was discovered by a chemical the German in the year 1789. In 1938, the scientists discovered that the atoms of uranium could divide to produce energy. In the nuclear reactors, the uranium servers the detonant, functions as the energy-siatic to the initials of the fuel of the urani. Each of these aces of combustion of uranium produces the thelur to the electricity. The the the the and the the the. The the The the the The The."
395394,https://youtu.be/ehDeI0JOe30?si=_u0pVDR2w6-5MNTT,es,tuner007/pegasus_summarizer,Original,4,"Uranium is an element metallic that was discovered by a chemical the German in the year 1789. In 1938, the scientists discovered that the atoms of uranium could divide to produce energy. To the uranium, they excavated 500 meters to the north of Saskatchewan, a province in the west of Canada, known to the tollegar some of the deposits of uranium. The uranixtraied is primarily asable in nuclear reactors to generate electricity. The uranura is used in nuclear reactors.nnn"
395394,https://youtu.be/ehDeI0JOe30?si=_u0pVDR2w6-5MNTT,es,tuner007/pegasus_summarizer,Extractive,2,"Uranium is an element metallic that was discovered by a chemical the German in the year 1789. In 1938, the scientists discovered that the atoms of uranium could divide to produce energy. In the nuclear reactors, the uranium servers the detonant, functions as the energy-siatic to the initials of the fuel of urani. Each one of these aces of fuel of uranium produces the thelur to electricity.nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn"
395394,https://youtu.be/ehDeI0JOe30?si=_u0pVDR2w6-5MNTT,es,tuner007/pegasus_summarizer,Recursive,1,"A robot has been used to transfer 5,760 kg of uranium fuel from a nuclear reactor to a bullet. The fuel was transferred from the reactor's 480 tubes to the robot, which then transferred it to the bullet. ""The robot transferee is very to maniola, and areui-a their that th th of the their their, their their. their their,"" the robot said. The robot was built by the University of South Australia (USA)...n"
916766,https://youtu.be/HtXcYB5Hl7A?si=bBfuPEMrSpiwJqW_,es,google-t5/t5-base,Extractive,1,"bob greene: but how much they reckonec, but how they're like that? he says they're good, but how to put that the guardiol? greene: after the true, we're good. greene: they're not like that, they're just like that. he says if you're a guardian, you're going to be a good guardian."
916766,https://youtu.be/HtXcYB5Hl7A?si=bBfuPEMrSpiwJqW_,es,google-t5/t5-base,Original,2,"it's unbelievable, man. It's a great, but we've missed a lot. we're gonna go. i trust. i have to try. I have to grant. i think we'll go. i don't know if it's gonna be a good game, but it's going to be a great one. it's amazing with all the true, it's incredible with all the today."
916766,https://youtu.be/HtXcYB5Hl7A?si=bBfuPEMrSpiwJqW_,es,google-t5/t5-base,Extractive Recursive,1,"bob greene: but how much they reckonec, but how they're like that? he says they're good, but how to put that the guardiol? greene: after the true, we're good. greene: they're not like that, they're just like that. he says if you're a guardian, you're going to be a good guardian."
916766,https://youtu.be/HtXcYB5Hl7A?si=bBfuPEMrSpiwJqW_,es,google-t5/t5-base,Recursive,1,"ireport boot camp: ""i think it's the califaction. Incredible"" mike downey: ""it's been a big. It's a great, but we've missed a lot"" ""i think we'll go. if you. If you. I th. we're to get to get To get You can't."" ireport.com: do you know a hero?"
86399,https://www.youtube.com/watch?v=EnCRPmv6IB0&ab_channel=QuantumFracture,es,facebook/bart-large-cnn,Extractive Recursive,3,"One of the scientists that did the first calculations with the British, the German, Klaus Fuchs, was in reality an Spia Soviet. Only four years after the attacks to their first bomb atomic, streetd R.D.S. was born. In 1940, the world had something in common with the Media of Tolkien. Villages en-fronted to death, movies i'minentes, and an only objective. Master the enemy at today, to the coa to today."
86399,https://www.youtube.com/watch?v=EnCRPmv6IB0&ab_channel=QuantumFracture,es,facebook/bart-large-cnn,Recursive,3,"Two bombs, one of Uranium, Little Boy and the other of Plutonio, Fatman, were thrown on the cities of Hiroshima and Nagasaki. One of the bombs was called Little Boy, while the other was called Fatman. The other was known as Little Boy, and the other as Fatman, both of which were called Little Boy and Fatman, respectively. The bombs were detonated on August 6, 1945, in Hiroshima and August 9, 1945 in Nagasaki."
86399,https://www.youtube.com/watch?v=EnCRPmv6IB0&ab_channel=QuantumFracture,es,facebook/bart-large-cnn,Extractive,4,"In 1940, the world had something in common with the their Media of Tolkien. Villages en-fronted to death, movies i'minentes, and an only objective. Master the enemy at today, to the coa to today. And today, with a simple letter signed by Albert Einstein, could cannelize this count of energy in a bomb. In the to-euro the 42, Rusbel authorized, formally, the secretissimo Project Manhattan for the creation of the bomb atomic."
86399,https://www.youtube.com/watch?v=EnCRPmv6IB0&ab_channel=QuantumFracture,es,facebook/bart-large-cnn,Original,3,"In 1940, the world had something in common with the their Media of Tolkien. Villages en-fronted to death, movies i'minentes, and an only objective. Master the enemy at today, to the coa to today. To get it, we serve the science to create our particular anil of power. The project that created the atomic bomb, the success thanks to two ingredients. Much talent and much, much, much money. And today, with a simple letter signed by Albert Einstein."
